cbsa_code,year,cbsa_name,top100,keep,largest,large,midsized,Employment at firms 0-5 years old,Jobs,Real GDP,Average Annual Wage,Output per Job,Output per Person,Median Earnings,Employment Rate,Relative Income Poverty Rate
12580,2014,"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",1,1,1,0,0,99305,1270202.329,186000000000,57319.13858,146230.6912,66806.66275,41931.04688,0.738054812,0.271756798
12580,2015,"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",1,1,1,0,0,98396,1291423.089,188000000000,59011.67866,145643.5092,67407.94958,42012.22656,0.738938749,0.260172099
12580,2016,"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",1,1,1,0,0,103103,1310492.558,195000000000,59285.16285,149101.2297,69926.80509,43448.44531,0.753098726,0.265058994
12580,2017,"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",1,1,1,0,0,107334,1323141.293,197000000000,59794.73322,148633.5913,70272.33459,45429.78125,0.751428485,0.283340842
12580,2018,"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",1,1,1,0,0,111602,1335062.033,202000000000,59965.14139,150949.0444,71902.07258,45512.22266,0.759082079,0.271711797
12940,2008,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,42745,369024.6105,47359893188,48157.12342,128338.0345,58375.24321,32634.85547,0.711587548,0.281953603
12940,2009,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,43750,363774.3776,47374587793,48977.4689,130230.6889,57815.83929,31986.55469,0.692954302,0.281743824
12940,2010,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,40070,356193.978,50076304726,48507.92353,140587.1739,60505.59335,33375.64063,0.680794179,0.274651647
12940,2011,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,38247,359387.9213,49384875724,48080.47552,137413.8439,59398.01488,33141.41406,0.691194952,0.298283786
12940,2012,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,36127,364065.6589,50855999360,48680.17317,139689.0866,60819.14909,32344.48633,0.697244763,0.297929257
12940,2013,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,37634,372982.2192,49666359049,49292.63267,133160.1253,58985.19389,32926.17188,0.689091802,0.301868498
12940,2014,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,34991,382805.6853,50864543088,49861.01562,132873.0085,60060.67297,31583.57227,0.709719658,0.266263425
12940,2015,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,34058,389618.9002,51268087285,51328.02182,131585.2164,60237.37169,32497.91602,0.69234705,0.277006358
12940,2016,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,34345,388246.1118,52155147580,51580.0277,134335.2734,60899.45702,32980.38281,0.690090954,0.278047413
12940,2017,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,36981,388359.6923,53118494753,51576.66158,136776.5394,62216.98173,33296.03906,0.696634829,0.287039101
12940,2018,"Baton Rouge, LA Metropolitan Statistical Area",1,1,0,1,0,40177,391474.3156,54285915209,52395.24591,138670.439,63595.68797,35023.41016,0.713377774,0.263362616
13140,2008,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,18553,161244.9577,25889688972,49701.20845,160561.2315,67202.6564,34821.8125,0.660015941,0.278492421
13140,2009,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,17987,154879.6714,24275752555,49689.85305,156739.4373,62704.38686,32050.11719,0.663124859,0.265063494
13140,2010,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,16720,154061.6743,25956489337,49925.61378,168481.1583,66681.79628,27023.32227,0.613449335,0.270899266
13140,2011,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,14956,156229.9525,28333910687,50933.80383,181360.2976,72493.42631,27922.97852,0.623154283,0.272500873
13140,2012,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,14811,156683.216,29496437928,52093.35426,188255.2495,75709.15429,30401.75,0.626197577,0.281815201
13140,2013,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,13718,153654.4353,29294189775,51471.47668,190649.8158,74878.49583,30684.03125,0.620581508,0.264303386
13140,2014,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,14429,158458.8198,31128153491,53338.88287,196443.1739,79475.05436,30947.59961,0.632925451,0.278627485
13140,2015,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,14941,159625.3201,31406171958,55333.43401,196749.3123,79521.57664,35347.64063,0.629935801,0.287662536
13140,2016,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,15609,157548.5387,28178551914,55201.92387,178856.3204,70960.13113,33058.23438,0.649756134,0.270367503
13140,2017,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,16447,156772.4631,30810328780,55863.03836,196528.9577,77279.68572,33031.55469,0.645824373,0.253177613
13140,2018,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",1,1,0,0,1,15799,158765.2865,32007249244,55703.27722,201601.0549,80871.31549,30920.14648,0.642132878,0.267082423
13820,2008,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,54506,474208.8433,59905596829,50710.04398,126327.4561,57092.85999,35021.79297,0.714170158,0.252285868
13820,2009,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,53332,445326.3744,56548161338,50898.4507,126981.3885,53452.00727,33945.36328,0.68851769,0.25056687
13820,2010,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,45111,438155.8928,56496783158,50643.0824,128942.1963,53212.65757,33940.14844,0.663102806,0.277059764
13820,2011,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,39674,438628.0137,57831793643,50633.5642,131847.0135,54357.48089,33489.71094,0.656518757,0.274329633
13820,2012,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,37745,449150.4071,59210227249,51263.57772,131827.1704,55466.51483,32630.37109,0.674229741,0.275573999
13820,2013,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,36706,453921.1757,58842182496,50792.41214,129630.8382,54845.58474,33379.01172,0.673497736,0.274377644
13820,2014,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,36864,457170.7191,59346625193,51380.90502,129812.8308,55149.73069,31474.61719,0.672622859,0.258247197
13820,2015,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,37730,461654.401,60084414960,52778.67624,130150.2051,55643.97047,33476.58203,0.697970867,0.269840062
13820,2016,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,39350,465540.802,60574114389,52680.71915,130115.5863,55928.26525,33134.46094,0.694321096,0.273581356
13820,2017,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,40112,470607.7312,61544113483,53413.04022,130775.8233,56683.50309,35426.57813,0.684741616,0.262529671
13820,2018,"Birmingham-Hoover, AL Metropolitan Statistical Area",1,1,1,0,0,41006,477172.8564,63516259366,54006.92457,133109.5399,58374.08612,35009.65625,0.678087175,0.270477712
14260,2008,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,49940,272022.6408,28706828869,42871.88898,105531.0278,47589.47656,31516.64063,0.751644373,0.268563479
14260,2009,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,36262,253130.99,26942841672,42998.2812,106438.3372,44071.7074,28650.2168,0.686544001,0.268539131
14260,2010,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,31352,250883.3526,27433576412,43156.86088,109347.9345,44400.31206,28080.33398,0.696913362,0.277556688
14260,2011,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,30571,252926.2526,27391730998,42785.6625,108299.2798,43642.424,28275.82422,0.693542778,0.284006089
14260,2012,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,27760,258768.8086,27535678031,42538.98431,106410.3443,43192.2719,27169.38477,0.719078064,0.278289348
14260,2013,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,26532,267381.8347,28662793012,43040.07521,107197.9816,44136.59918,26696.30859,0.71272254,0.278089702
14260,2014,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,25704,274065.8326,29969198446,44217.10519,109350.3636,45217.61987,28611.23633,0.707819939,0.271274626
14260,2015,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,28832,283306.8261,30690790418,44621.27326,108330.5716,45476.32657,28972.26953,0.730180502,0.283356845
14260,2016,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,29831,295572.0672,32426870447,44938.94052,109708.8461,46886.40257,31032.49805,0.745078146,0.261840641
14260,2017,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,31008,306205.9528,33958792108,46340.50152,110901.8025,47823.89605,30478.16016,0.732172787,0.262094021
14260,2018,"Boise City, ID Metropolitan Statistical Area",1,1,0,1,0,33635,321295.4695,36070344011,47080.13657,112265.3365,49382.61235,32208.09375,0.749183953,0.273102671
14460,2011,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",1,1,1,0,0,206591,2359472.591,395000000000,71108.8502,167548.4179,85763.90713,41978.31641,0.733799636,0.289368153
14460,2012,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",1,1,1,0,0,210596,2404320.74,401000000000,71226.04446,166909.2433,86177.66398,41446.9375,0.741264701,0.283352613
14460,2013,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",1,1,1,0,0,204571,2444860.349,400000000000,71185.98453,163695.8914,85091.70312,42899.50781,0.748135448,0.286012292
14460,2014,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",1,1,1,0,0,200563,2494449.684,410000000000,72984.50567,164182.0832,86259.3302,42061.17969,0.752773702,0.281641185
14460,2015,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",1,1,1,0,0,210239,2551419.417,442000000000,75857.4054,173366.7241,92542.69546,42002.62891,0.7644943,0.279003292
14460,2016,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",1,1,1,0,0,228002,2603905.506,438000000000,75913.97214,168177.2779,91022.41106,43449.99219,0.76922977,0.286333054
14460,2017,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",1,1,1,0,0,239649,2640855.3,451000000000,77521.88296,170635.3167,93015.61729,45996.88281,0.77536124,0.288513839
14460,2018,"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",1,1,1,0,0,246893,2674069.097,467000000000,79056.65048,174507.2172,95714.26216,45579.55859,0.774139464,0.277323931
14500,2008,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,20933,162210.0209,22213327658,60978.01875,136941.7717,76371.46404,35070.96875,0.747782826,0.29934144
14500,2009,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,22000,153001.9691,21199477816,59952.84257,138556.8953,72306.27858,32396.38867,0.72623837,0.32762593
14500,2010,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,17775,152238.4746,21797420425,61043.46783,143179.4458,73696.20191,31532.21484,0.723347306,0.308631688
14500,2011,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,16798,156219.9187,21936314132,60693.53025,140419.444,72903.06694,33457.55078,0.736504734,0.299171388
14500,2012,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,17579,160608.6761,23118917779,61392.31336,143945.6344,75659.57416,34458.66406,0.756857157,0.308318377
14500,2013,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,18340,164621.0852,23562718750,61757.23717,143133.0544,75948.25655,35028.3125,0.741478264,0.327231109
14500,2014,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,20016,169132.9921,24261436842,62764.37025,143445.9152,77438.85005,35009.28125,0.756897926,0.305693001
14500,2015,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,21924,172366.1272,24983810644,64802.17257,144946.1739,78276.21413,35536.3125,0.746655285,0.298124969
14500,2016,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,22756,176651.4027,25462284847,64444.86204,144138.5942,78946.21178,35809.19141,0.742328286,0.299132407
14500,2017,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,21771,179823.5327,26643710264,66191.33157,148165.8705,82215.14987,39443.96094,0.77836763899999994,0.304987341
14500,2018,"Boulder, CO Metropolitan Statistical Area",1,1,0,0,1,21600,183491.3797,27781353618,67664.7245,151404.135,85198.49121,40442.60156,0.76639837,0.280218452
14740,2008,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,10281,83794.95887,12187017122,46419.25291,145438.5477,49357.73523,34825.63281,0.721083283,0.268817484
14740,2009,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,9372,81892.72972,12182435932,48446.89432,148760.897,48964.77464,34076.19922,0.684188485,0.249342561
14740,2010,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,9124,81016.18435,12185012072,49093.20058,150402.1964,48415.47097,35316.1875,0.695774913,0.27333003299999997
14740,2011,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,7609,80937.6037,12053970160,48626.24435,148929.1702,47404.13228,35523.96094,0.697343767,0.277509779
14740,2012,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,6904,80369.27611,11921244190,48282.41084,148330.8643,46874.42422,39155.85938,0.658040047,0.245725602
14740,2013,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,6846,80381.61373,11667202657,47548.3955,145147.654,46224.50073,34458.11328,0.732252657,0.254446566
14740,2014,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,6809,82395.56093,11907019016,47929.52051,144510.4431,46986.24397,36983.67188,0.697347879,0.286768049
14740,2015,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,7989,84656.66479,12277449783,49508.52924,145026.3817,47344.78553,32397.69336,0.703413844,0.243432909
14740,2016,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,7742,86338.10941,12556655901,50299.78513,145435.845,47692.61935,36339.88672,0.71285969,0.241623789
14740,2017,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,7456,87298.78726,12812256123,51253.98461,146763.2773,48066.98977,40983.4375,0.743318796,0.223578095
14740,2018,"Bremerton-Silverdale-Port Orchard, WA Metropolitan Statistical Area",1,1,0,0,1,7802,90026.08682,13120523372,52190.60616,145741.3494,48629.65242,36551.92188,0.74575305,0.248443067
14860,2008,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,49755,419351.7663,103000000000,91845.61257,245734.0866,114014.4799,46533.44141,0.747867763,0.26712516
14860,2009,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,46316,400017.378,102000000000,88537.96381,255774.837,112381.3924,43526.87891,0.726783097,0.289710224
14860,2010,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,40141,397732.3514,100000000000,90757.59967,252306.6695,109156.1517,42957.73828,0.714490175,0.289806008
14860,2011,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,38653,403274.4272,99943517496,91283.11061,247830.0402,107709.7108,44802.94141,0.724971354,0.279620558
14860,2012,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,38724,407922.565,97060587397,90052.5758,237938.7553,103797.3466,43506.56641,0.727182746,0.284871608
14860,2013,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,40005,413613.4125,95081985931,87878.04639,229881.2927,101152.0173,42923.89063,0.736090124,0.287423372
14860,2014,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,41101,418830.5032,93952171177,88087.90791,224320.2691,99488.1916,42167.26172,0.733442366,0.278184801
14860,2015,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,40109,422674.6297,97018987593,89606.73916,229535.867,102632.9049,44078.81641,0.750289261,0.295393109
14860,2016,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,40653,423640.6317,94859667474,88956.34703,223915.4141,100401.637,41648.41797,0.752894878,0.27373594
14860,2017,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,42689,420099.8867,92860628082,86752.47018,221044.1636,98425.92517,43195.38281,0.745223701,0.285478115
14860,2018,"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",1,1,0,1,0,42653,420681.8361,94134512189,86202.71627,223766.524,99737.46369,44476.20313,0.754995584,0.292014092
15180,2008,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,17951,124846.2763,9508196434,32555.81256,76159.23132,24193.88406,21996.94141,0.624462724,0.214487329
15180,2009,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,18577,122908.0273,9551676678,33182.37438,77714.01825,23861.1169,22428.16406,0.609743118,0.233975902
15180,2010,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,15616,124669.9609,10142692594,33284.27751,81356.34697,24880.64043,21466.25781,0.599534571,0.236163765
15180,2011,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,14449,126146.6837,10214130443,33015.64435,80970.2653,24714.13712,22849.38281,0.590521276,0.234693035
15180,2012,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,14489,129575.6219,10333555213,32743.23345,79749.22336,24834.42654,22347.16992,0.600795984,0.238592505
15180,2013,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,13616,131950.5266,10421301804,32355.9046,78978.85722,24948.95154,22962.31836,0.574948847,0.224019751
15180,2014,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,13190,134058.724,10509186127,32684.52736,78392.40755,25053.66603,22907.46094,0.616434097,0.224653572
15180,2015,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,12996,136392.102,10641718363,33265.61273,78022.98083,25333.92618,20985.97461,0.62941587,0.201443255
15180,2016,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,12352,138491.3737,10630924396,33337.06873,76762.3579,25183.58826,22938.78125,0.628450274,0.205641359
15180,2017,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,13426,138979.3173,10549486742,33116.11414,75906.88276,24929.01794,23235.16211,0.648144484,0.212008387
15180,2018,"Brownsville-Harlingen, TX Metropolitan Statistical Area",1,1,0,0,1,12156,139206.1085,10621206966,33589.58129,76298.42601,25055.45299,22409.32031,0.664492607,0.20740363
15380,2008,"Buffalo-Cheektowaga, NY Metropolitan Statistical Area",1,1,1,0,0,52120,531064.2772,55615365976,44784.58442,104724.3589,48941.5064,32486.80273,0.73284471,0.290311664
15380,2009,"Buffalo-Cheektowaga, NY Metropolitan Statistical Area",1,1,1,0,0,49731,516736.9074,58744795274,45066.22098,113684.1484,51740.34288,32968.88672,0.7071895,0.285913289
15380,2010,"Buffalo-Cheektowaga, NY Metropolitan Statistical Area",1,1,1,0,0,46463,516566.36,60162958578,45345.13638,116467.0471,52977.9791,31607.11914,0.694099188,0.281138033
