stco_code,co_name,type,oic,comp_type,largest_city_pop,pop1990,pop2000,pop2010,pop2016,mf_share_1970,mf_share_2016,projected_jobs_2016,job_deficit,percent_job_deficit,yf_jobs_2000,yf_jobs_2010,yf_jobs_2016,prod_1980,prod_1990,prod_2000,prod_2010,prod_2016,incpercap_00,incpercap_10,incpercap_16,incpercap_ch0016,incpercap_ch0010,incpercap_ch1016,incpercap_sigch0016,incpercap_sigch0010,incpercap_sigch1016,epop_00,epop_10,epop_16,epop_ch_0016,epop_ch_0010,epop_ch_1016,epop_sigch_0016,epop_sigch_0010,epop_sigch_1016,medinc00,medinc10,medinc16,medinc_ch_0016,medinc_ch_0010,medinc_ch_1016,medinc_sigch_0016,medinc_sigch_0010,medinc_sigch_1016,score_0016,gscore_0016,pscore_0016,iscore_0016,ext_povrate_1216,nih_nsf_ed_16,hub_share_15,units_16,units_10,fb_share_10,fb_share_16,fb_share_ch_1016,fb_share_sigch_1016,ba_rate_nhw,ba_rate_col,ba_rate_ch,ba_rate_sigch,DissInd_WB2015
40031,Comanche County,1,0,0,96311,111486,114996,124098,122136,0.066144158,0.081858492,45.87900277,-1.655667494,-0.036087696,3918,3790,4906,75951.61968,76894.45055,78814.57464,86209.23388,85691.70057,23804.67639,25039.25929,28012.87071,4208.194322,1234.582903,2973.611419,1,0,1,0.659727976,0.648885255,0.666443178,0.006715202,-0.010842721,0.017557923,0,0,0,47202.77044,48116.70351,51164,3961.229564,913.9330738,3047.296491,0,0,0,0.535551422,0.425304318,0.530373911,0.650976038,0.162226599,NA,0.309691956,99,326,0.054551401,0.049035501,-0.005515899,0,0.239454668,0.149587834,0.089866834,0,0.284538976
40109,Oklahoma County,1,0,0,512692.434,599611,660448,718633,782970,0.153408022,0.050950836,475.8816266,-3.198094469,-0.006720357,47425,41891,42221,75718.49777,75085.49218,77164.38689,95126.89726,108178.2137,27619.49303,27273.76928,29145.89233,1526.399297,-345.7237515,1872.123049,1,0,1,0.723711065,0.721470241,0.735488216,0.011777151,-0.002240823,0.014017975,1,0,0,48869.71801,46740.7483,51078,2208.281992,-2128.96971,4337.251702,1,1,1,0.592982265,0.136079881,1.132415936,0.510450977,0.197965398,41329467,0.45144887,4108,2084,0.103680367,0.101049849,-0.002630519,0,0.365140414,0.220144216,0.144996197,1,0.461326222
40143,Tulsa County,2,0,0,396655.32,503341,563299,603403,642940,0.238134013,0.093733171,357.74169,7.987162325,0.022326619,41340,33939,37570,75630.62238,79093.21716,78964.73866,93845.9678,100795.2938,29701.38161,27980.15566,30143.61407,442.2324556,-1721.225959,2163.458414,0,1,1,0.758665938,0.723193358,0.749915461,-0.008750476,-0.03547258,0.026722103,1,NA,NA,53260.08996,48137.56795,51325,-1935.089959,-5122.522005,3187.432046,1,1,1,-0.02077616,-0.170034286,0.383064899,-0.275359092,0.147679628,5345376,0.418752876,2656,1966,0.077267276,0.08705478,0.009787503,1,0.361230748,0.20074915,0.160481598,1,0.497874619
41003,Benton County,1,0,0,56453,70810,78153,85579,89385,0.119759168,0.066438888,32.47230075,9.161032578,0.282118371,3142,2751,3165,57197.23123,51348.09486,74661.3686,147902.1493,118926.4925,32158.89005,28849.37998,32729.3217,570.4316572,-3309.510065,3879.941722,0,1,1,0.768127849,0.711408894,0.727177778,-0.040950071,-0.056718955,0.015768885,1,1,0,58394.73449,50418.38118,55459,-2935.734489,-7976.353308,5040.618819,0,1,0,0.48383704,0.606692036,1.705438805,-0.860619721,0,64696079,0.36913056,195,93,0.08035057,0.082933378,0.002582808,0,0.549458826,0.494156021,0.055302805,0,0.486695181
41017,Deschutes County,1,0,0,86842,74958,115367,157733,181307,0.182159215,0.065393593,25.26644342,53.08355658,2.100950881,14485,10640,10832,74484.21092,60598.43983,82470.42374,100764.3031,92357.24796,30281.37095,27462.4987,32021.20535,1739.834408,-2818.872247,4558.706655,0,1,1,0.739267998,0.653826483,0.769782826,0.030514828,-0.085441515,0.115956343,1,1,1,58325.04605,49064.38854,61870,3544.953955,-9260.657502,12805.61146,0,1,1,0.472036508,0.541729267,-0.019145931,0.893526187,0,0,0.311068899,2274,377,0.044574208,0.035950074,-0.008624134,0,0.339934437,0.211117305,0.128817132,0,0.430889326
41029,Jackson County,1,0,0,80342,146389,181269,203206,216527,0.151092467,0.090985414,59.22493998,25.60006002,0.432251346,13179,8479,8660,52859.46837,54584.10491,72213.91679,89163.01596,89118.390410000007,27393.15347,24945.03382,28002.895,609.7415372,-2448.119641,3057.861178,0,1,1,0.715917605,0.651443196,0.713739827,-0.002177778,-0.064474409,0.062296631,0,1,1,50818.20689,44119.51519,48563,-2255.206893,-6698.691707,4443.484814,0,1,1,-0.106587456,-0.352420085,0.25,-0.21777554,0.030695571,46000,0.313386069,912,373,0.054300066,0.059378276,0.00507821,0,0.279572808,0.178808254,0.100764554,0,0.504670948
41039,Lane County,2,0,0,163499,282912,322959,351715,369519,0.221289869,0.086253404,141.5883099,15.22835679,0.107553772,18413,13937,12796,55932.84533,56940.23627,75703.99421,92346.97628,91600.47893,27727.09744,25778.23354,27012.51186,-714.5855727,-1948.863896,1234.278323,0,1,0,0.740865829,0.661209552,0.701121214,-0.039744615,-0.079656277,0.039911662,1,1,1,51488.60972,44228.22992,47777,-3711.609721,-7260.379798,3548.770077,1,1,1,-0.52588689,-0.487578236,-0.124470596,-0.965611839,0.045674501,50182039,0.392284748,1174,550,0.059269908,0.054419394,-0.004850514,0,0.28919683,0.277751196,0.011445634,0,0.462590363
41047,Marion County,1,0,0,138436.617,228480,284834,315335,336316,0.13898771,0.075543556,101.9136964,40.35912508,0.396012769,15744,12110,15039,57176.81143,54814.36609,76898.10302,86484.55099,83191.36313,26317.76081,23949.07801,26092.80785,-224.9529606,-2368.682795,2143.729835,0,1,1,0.720581107,0.668157878,0.724583294,0.004002187,-0.052423229,0.056425415,0,1,1,56188.39836,48943.59439,56550,361.6016376,-7244.803972,7606.405609,0,1,1,-0.139328268,-0.031429577,-0.554627421,0.168072195,0.081086545,471635,0.40461492,1199,610,0.141779712,0.126146243,-0.015633469,1,0.265167464,0.118890724,0.146276739,1,0.503848923
41051,Multnomah County,1,0,0,628098.516,583887,660486,735334,799766,0.186088836,0.071124998,563.4362834,-64.26523375,-0.114059452,47846,38970,47443,58902.36787,62023.73657,84449.88999,102300.6632,107578.7823,31922.49338,30776.91196,36726.12559,4803.632209,-1145.581419,5949.213628,1,1,1,0.759645965,0.705465562,0.772952734,0.013306769,-0.054180404,0.067487173,1,1,1,57531.99156,52757.39523,62629,5097.008444,-4774.596328,9871.604772,1,1,1,0.672080037,0.08526008,1.149848398,0.781131632,0.068516382,201281455,0.534665281,5092,1235,0.141582487,0.136154825,-0.005427661,0,0.502703344,0.2954927,0.207210644,1,0.438234671
41067,Washington County,2,0,0,102743,311554,445342,529710,582779,0.434102801,0.165598002,83.01801247,203.5659585,2.452069767,29272,22993,25104,45225.59718,53175.67301,80180.0593,214543.0976,183147.811,34685.84667,32011.40597,36187.34369,1501.49702,-2674.440698,4175.937717,1,1,1,0.790026012,0.736373604,0.785929745,-0.004096267,-0.053652408,0.049556141,0,1,1,72646.02122,66424.70453,75634,2987.97878,-6221.316685,9209.295466,1,1,1,2.21961489,1.715465233,4.705443012,0.237936425,0.04244787,1240963,0.505097208,3327,1271,0.163819432,0.170586106,0.006766674,0,0.461737194,0.349893014,0.11184418,1,0.405580749
