stco_code,ALL_TOTAL_passed_H,ALL_TOTAL_passed_L,ALL_TOTAL_total,MAM_TOTAL_passed_H,MAM_TOTAL_passed_L,MAM_TOTAL_total,MAS_TOTAL_passed_H,MAS_TOTAL_passed_L,MAS_TOTAL_total,MBL_TOTAL_passed_H,MBL_TOTAL_passed_L,MBL_TOTAL_total,MHI_TOTAL_passed_H,MHI_TOTAL_passed_L,MHI_TOTAL_total,MWH_TOTAL_passed_H,MWH_TOTAL_passed_L,MWH_TOTAL_total,stco_name,ALL_pass,MBL_pass,MWH_pass,MHI_pass,MAS_pass,MAM_pass
05025,639.54,545.78,1131,0,0,4,0,0,0,77.08,45.620000000000005,194,0,0,51,507.4,418.2,850,"Cleveland County, Arkansas",0.565464190981432,0.397319587628866,0.596941176470588,0,NA,0
05027,1433.6399999999999,1263.27,2637,0,0,4,12,6,26,369.96000000000004,321,1116,82.24000000000001,36.08,125,938.18,830.35,1314,"Columbia County, Arkansas",0.543663253697383,0.331505376344086,0.713987823439878,0.65792,0.461538461538462,0
05029,1342.75,1195.25,2318,0,0,6,0,0,20,125.44,83.91999999999999,270,84.4,38.1,154,1098.54,960.65,1780,"Conway County, Arkansas",0.579270923209664,0.464592592592593,0.617157303370786,0.548051948051948,0,0
05031,7672.29,7072.78,13522,0,0,24,86,43,149,1149.16,909.4300000000001,3281,650.71,327.48,1147,5785.72,5259.69,8567,"Craighead County, Arkansas",0.567393137109895,0.350246875952454,0.675349597291934,0.567314734088928,0.577181208053691,0
05033,4511.3099999999995,4138.63,7965,16,8,149,56,28,146,50,17,170,510.66,317.35,940,3542.4300000000003,3197.12,6094,"Crawford County, Arkansas",0.566391713747646,0.294117647058824,0.58129799803085,0.543255319148936,0.383561643835616,0.10738255033557
05035,2963.02,2668.7799999999997,7552,0,0,4,0,0,32,1570.2,1268.74,4993,113.03,57.04,243,1267.51,1153.91,2192,"Crittenden County, Arkansas",0.39234904661017,0.314480272381334,0.578243613138686,0.465144032921811,0,0
05037,1375.76,1251.65,2529,0,0,4,0,0,18,207.56,166.41,649,32.5,14.5,71,1067.71,976.65,1759,"Cross County, Arkansas",0.543993673388691,0.319815100154083,0.606998294485503,0.457746478873239,0,0
05039,307.1,210.79999999999998,704,0,0,2,0,0,0,133.02,94.26,404,0,0,40,157.02,85,256,"Dallas County, Arkansas",0.436221590909091,0.329257425742574,0.613359375,0,NA,0
05041,731.94,656.9000000000001,1876,0,0,4,0,0,4,344.68,273,1032,92.94,28.66,180,353.24,268.76,626,"Desha County, Arkansas",0.390159914712154,0.333992248062015,0.564281150159744,0.516333333333333,0,0
05043,1118.58,1031.3,2182,0,0,2,0,0,19,295.07,201.41,706,37,17,93,819.04,745.1,1356,"Drew County, Arkansas",0.512639780018332,0.417946175637394,0.604011799410029,0.397849462365591,0,0
05045,9289.11,8734.3,13999,0,0,52,60,30,138,1127.99,901.26,2311,622.46,368.73,1006,7345.25,6868.15,10242,"Faulkner County, Arkansas",0.663555253946711,0.488096062310688,0.717169498144894,0.618747514910537,0.434782608695652,0
05047,1387.02,1259.7,2383,0,0,20,9,3,48,0,0,8,28,9,84,1288.65,1159.6499999999999,2175,"Franklin County, Arkansas",0.582047838858582,0,0.59248275862069,0.333333333333333,0.1875,0
05049,938.1500000000001,832.45,1280,0,0,6,0,0,2,0,0,2,0,0,34,891.79,756.3,1190,"Fulton County, Arkansas",0.7329296875,0,0.749403361344538,0,0,0
05051,6619.64,6243.43,11354,0,0,70,40.5,18.5,122,464.07,320.6,1269,786.43,557.89,1379,5056.86,4667.6,7890,"Garland County, Arkansas",0.583022723269332,0.365697399527187,0.640920152091255,0.570290065264685,0.331967213114754,0
05053,1571.72,1483.18,2844,0,0,8,38,19,38,35,7,66,59.24,16.86,113,1443.36,1317.3,2599,"Grant County, Arkansas",0.552644163150492,0.53030303030303,0.555352058484032,0.52424778761062,1,0
05055,3138.47,2910.45,5780,0,0,28,30,4.5,89,98.14,22.48,196,132.4,38.23,271,2939.81,2702.65,5146,"Greene County, Arkansas",0.542987889273356,0.500714285714286,0.571280606296152,0.488560885608856,0.337078651685393,0
05057,1155.54,992.74,2561,0,0,6,0,0,14,294.83,216.04999999999998,852,259.48,164.92000000000002,631,593.8,430.58,982,"Hempstead County, Arkansas",0.451206559937524,0.346044600938967,0.604684317718941,0.41122028526149,0,0
05059,2263.51,2053.65,4079,0,0,12,0,0,10,134.7,95.50999999999999,480,113.03999999999999,32.56,247,1925.53,1754.95,3162,"Hot Spring County, Arkansas",0.554917872027458,0.280625,0.608959519291588,0.457651821862348,0,0
05061,1300.81,1164.55,2274,0,0,12,0,0,4,201.95,112.59,506,244.48,182.7,452,862.54,774.6,1264,"Howard County, Arkansas",0.572036059806508,0.399110671936759,0.682389240506329,0.540884955752212,0,0
05063,2845.7000000000003,2555.52,4789,0,0,20,0,0,40,63,22,134,318.21999999999997,173.65,581,2413.11,2134.04,3908,"Independence County, Arkansas",0.594215911463771,0.470149253731343,0.617479529170931,0.547710843373494,0,0
05065,935.86,829.04,1459,0,0,12,0,0,5,0,0,12,0,0,28,922.8699999999999,811.42,1398,"Izard County, Arkansas",0.641439342015079,0,0.660135908440629,0,0,0
05067,939,864,1596,0,0,10,0,0,8,153.26,93.96,380,56,10.5,97,741.4300000000001,658.5500000000001,1083,"Jackson County, Arkansas",0.588345864661654,0.403315789473684,0.68460757156048,0.577319587628866,0,0
05069,3068.85,2687.42,8019,0,0,2,25.5,11,102,1638.87,1298.58,5646,27.5,10.5,167,1299.94,1145.1,2030,"Jefferson County, Arkansas",0.382697343808455,0.290270988310308,0.640364532019704,0.164670658682635,0.25,0
05071,1784.6100000000001,1566.86,3653,0,0,16,58,0,141,32,6,84,366.43,297.75,842,1346.7,1175.95,2524,"Johnson County, Arkansas",0.488532712838763,0.380952380952381,0.533557844690967,0.435190023752969,0.411347517730496,0
05073,276.3,194.97,650,0,0,0,0,0,2,129.98,48.910000000000004,328,0,0,18,183.18,69.32,294,"Lafayette County, Arkansas",0.425076923076923,0.396280487804878,0.623061224489796,0,0,NA
05075,1249.41,1087.81,2266,0,0,6,0,0,6,0,0,10,6,0,50,1216.13,1045.67,2150,"Lawrence County, Arkansas",0.551372462488967,0,0.565641860465116,0.12,0,0
05077,117.6,82.53,507,0,0,0,0,0,2,112.30000000000001,72.83,448,0,0,21,0,0,36,"Lee County, Arkansas",0.231952662721893,0.250669642857143,0,0,0,NA
05079,465.65999999999997,419.5,1154,0,0,2,0,0,2,75.78999999999999,26.09,248,49,0,104,365.04,334,776,"Lincoln County, Arkansas",0.403518197573657,0.305604838709677,0.470412371134021,0.471153846153846,0,0
05081,736.24,653.1,1461,0,0,22,0,0,0,93.58,40.09,328,18,4,66,561.29,487.53,963,"Little River County, Arkansas",0.503928815879535,0.28530487804878,0.582855659397715,0.272727272727273,NA,0
05083,1468.33,1282.95,2698,0,0,26,0,0,74,0,0,34,37,11,112,1325.46,1141.85,2368,"Logan County, Arkansas",0.544229058561898,0,0.559738175675676,0.330357142857143,0,0
05085,6596.6,6382.2699999999995,10408,0,0,58,119,59.5,155,332.36,151.25,720,377.4,211,627,5668.96,5484.32,8628,"Lonoke County, Arkansas",0.63380092236741,0.461611111111111,0.657042188224386,0.601913875598086,0.767741935483871,0
05087,1034.6200000000001,880.54,2024,0,0,30,26,0,64,0,0,8,111.5,68.68,200,889.5799999999999,738.5500000000001,1664,"Madison County, Arkansas",0.511175889328063,0,0.534603365384615,0.5575,0.40625,0
05089,757.39,628.82,1399,0,0,4,0,0,13,0,0,14,0,0,28,719.4,581.56,1326,"Marion County, Arkansas",0.541379556826304,0,0.542533936651584,0,0,0
05091,2428.95,2245.69,4801,0,0,14,0,0,17,506.99,410.75,1637,70.92,29.36,169,1801.6599999999999,1654.23,2795,"Miller County, Arkansas",0.505925848781504,0.309706780696396,0.644601073345259,0.419644970414201,0,0
05093,2896.77,2590.13,6178,0,0,4,0,0,40,893.83,697.77,2720,177.56,52.6,378,1863.6,1598.36,2976,"Mississippi County, Arkansas",0.468884752347038,0.328613970588235,0.626209677419355,0.46973544973545,0,0
05095,325.15999999999997,236.06,694,0,0,0,0,0,2,169.94,83.24,390,0,0,28,153.04,71.22,246,"Monroe County, Arkansas",0.468530259365994,0.43574358974359,0.622113821138211,0,0,NA
05097,531.42,402.16,924,0,0,14,0,0,2,0,0,4,57.5,16.5,92,479.38,344.09000000000003,796,"Montgomery County, Arkansas",0.57512987012987,0,0.602236180904523,0.625,0,0
05099,511.40999999999997,439.62,1128,0,0,6,0,0,12,201.92,95.44,422,32.5,6.5,58,323.7,240.61,618,"Nevada County, Arkansas",0.453377659574468,0.478483412322275,0.52378640776699,0.560344827586207,0,0
05101,291.83,209.08,563,0,0,6,0,0,4,0,0,8,0,0,6,295.72,215.79,539,"Newton County, Arkansas",0.518348134991119,0,0.548645640074212,0,0,0
05103,1181.34,1037.35,2891,0,0,2,0,0,8,448.98,286,1421,36,12,106,740.68,629.02,1242,"Ouachita County, Arkansas",0.408626772742995,0.315960591133005,0.596360708534622,0.339622641509434,0,0
05105,708.01,634.6,1209,0,0,2,0,0,2,0,0,20,23,6,72,646.97,578,1073,"Perry County, Arkansas",0.585616211745244,0,0.602954333643989,0.319444444444444,0,0
05107,930.3299999999999,785.53,2548,0,0,4,0,0,9,677.18,525.74,1987,0,0,50,203.92000000000002,156.9,478,"Phillips County, Arkansas",0.365121664050235,0.340805234021137,0.426610878661088,0,0,0
05109,722.37,586.03,1291,0,0,4,0,0,4,0,0,52,40.06,26.18,125,628.04,485.33,1072,"Pike County, Arkansas",0.559542989930287,0,0.585858208955224,0.32048,0,0
05111,1543.6100000000001,1350.55,2956,0,0,4,0,0,2,163.29999999999998,60.980000000000004,386,68,12,154,1326.54,1127.6000000000001,2378,"Poinsett County, Arkansas",0.522195534506089,0.423056994818653,0.557838519764508,0.441558441558442,0,0
05113,1473.58,1318.6,2442,0,0,60,0,0,18,0,0,22,171.22,98.97999999999999,308,1206.97,1055.8600000000001,1996,"Polk County, Arkansas",0.603431613431613,0,0.604694388777555,0.555909090909091,0,0
05115,4817.08,4602.64,7472,0,0,34,36,18,94,105.59,67.35,309,555.9399999999999,450.11,1088,3992.26,3714.65,5725,"Pope County, Arkansas",0.644684154175589,0.341715210355987,0.697337991266376,0.510974264705882,0.382978723404255,0
05117,513.7,431.32,848,0,0,0,0,0,2,52,0,130,0,0,14,453.15,374.40000000000003,690,"Prairie County, Arkansas",0.605778301886792,0.4,0.656739130434783,0,0,NA
05119,18411.19,16574.38,38886,0,0,135,531.5,316.8,951,7788.03,6092.4800000000005,20888,2031.1,1089.62,4423,8141.92,6928.18,11834,"Pulaski County, Arkansas",0.473465771743044,0.37284708923784,0.68801081629204,0.459213203707891,0.558885383806519,0
05121,994.09,903.96,1796,0,0,6,30,7,56,0,0,6,31.5,8.5,70,928.1,845.61,1620,"Randolph County, Arkansas",0.553502227171492,0,0.572901234567901,0.45,0.535714285714286,0
05123,871.44,758.84,2441,0,0,4,0,0,14,481.65999999999997,376.54,1734,0,0,46,376.22999999999996,273.4,639,"St. Francis County, Arkansas",0.357001229004506,0.277773933102653,0.588779342723005,0,0,0
05125,9041.710000000001,8721.51,14000,0,0,38,104,52,213,781.57,587.93,1506,799.36,495.71,1345,7342.35,6961.49,10640,"Saline County, Arkansas",0.645836428571429,0.518970783532537,0.690070488721805,0.594319702602231,0.488262910798122,0
05127,935.85,848.4499999999999,1760,9,3,62,0,0,47,0,0,14,86.66,31.62,191,782.32,704.5,1438,"Scott County, Arkansas",0.531732954545455,0,0.54403337969402,0.453717277486911,0,0.145161290322581
05129,460.20000000000005,374.78999999999996,741,0,0,8,0,0,2,0,0,2,0,0,22,439.29,357.33,699,"Searcy County, Arkansas",0.621052631578947,0,0.628454935622318,0,0,0
05131,8828.85,7989.73,14792,79,30,252,318.89,175.2,628,538.44,195.03,1190,1960.82,1397.01,3848,5545.19,4773.36,8009,"Sebastian County, Arkansas",0.596866549486209,0.452470588235294,0.692369833936821,0.509568607068607,0.507786624203822,0.313492063492063
05133,1474.17,1371.35,2448,0,0,30,37,7.5,61,7,0,43,785.51,702.89,1264,649.63,570.25,1022,"Sevier County, Arkansas",0.60219362745098,0.162790697674419,0.635645792563601,0.621447784810127,0.60655737704918,0
05135,1369.43,1280.15,2232,0,0,10,0,0,4,0,0,20,16,8,70,1314.6599999999999,1229.7,2124,"Sharp County, Arkansas",0.613543906810036,0,0.618954802259887,0.228571428571429,0,0
05137,916.3000000000001,774.29,1314,0,0,4,0,0,4,0,0,2,0,0,38,878.97,744.54,1262,"Stone County, Arkansas",0.697336377473364,0,0.69648969889065,0,0,0
05139,2643.74,2381.75,5646,0,0,6,53,26.5,67,787.82,523.3,2216,188.31,115.12,406,1675.19,1420.69,2821,"Union County, Arkansas",0.468250088558271,0.355514440433213,0.593828429634881,0.463817733990148,0.791044776119403,0
05141,1059.61,935.7,1714,0,0,18,0,0,4,0,0,6,10.5,3.5,58,995.9300000000001,880.46,1602,"Van Buren County, Arkansas",0.618208868144691,0,0.621679151061174,0.181034482758621,0,0
05143,17603.2,16872.06,29408,23,10,212,1189.09,771.18,2530,478.51,223.6,1126,4761.03,4038.2400000000002,8784,11067.07,10209.63,15799,"Washington County, Arkansas",0.598585418933623,0.424964476021314,0.700491803278689,0.542011612021858,0.46999604743083,0.108490566037736
05145,5542.12,5126.81,9556,0,0,26,12,6,66,226.51999999999998,115.25999999999999,522,467.64,249.72,787,4683.13,4258.28,7813,"White County, Arkansas",0.579962327333612,0.433946360153257,0.599402278254192,0.59420584498094,0.181818181818182,0
05147,473.78999999999996,390.58,721,0,0,0,0,0,4,126.25,37.6,209,0,0,12,343.16,273,490,"Woodruff County, Arkansas",0.657128987517337,0.604066985645933,0.700326530612245,0,0,NA
05149,1815.55,1648.45,3162,0,0,6,0,0,34,16,8,46,581.46,450,1022,1206.22,1030.81,2006,"Yell County, Arkansas",0.574177735610373,0.347826086956522,0.601306081754736,0.56894324853229,0,0
06001,88774.85,82235.61,170294,0,0,442,39695.85,35037.92,52016,5317.65,1517.25,17104,19392.96,13144.67,58197,22621.83,18690.87,31865,"Alameda County, California",0.521303451677687,0.310900958840037,0.709927192844814,0.333229547914841,0.763146916333436,0
06003,79,29,100,0,0,40,0,0,0,0,0,0,0,0,6,32,13,50,"Alpine County, California",0.79,NA,0.64,0,NA,0
06005,1174.6,924.73,3081,6,0,91,0,0,50,0,0,24,241.01,63.06,625,889.72,647.62,2109,"Amador County, California",0.381239857189224,0,0.421868183973447,0.385616,0,0.0659340659340659
06007,9438.3,7787.87,23312,123,6,603,660.67,315.54,1521,118.5,20.5,524,1993.72,1014.86,5635,6577.04,5050.88,13614,"Butte County, California",0.404868737131091,0.226145038167939,0.483108564712796,0.353810115350488,0.434365548980934,0.203980099502488
06009,1553.35,1227.97,4070,6,0,54,8,0,56,0,0,26,300.47,93.52,772,1244.37,919.34,2967,"Calaveras County, California",0.381658476658477,0,0.419403437815976,0.389209844559586,0.142857142857143,0.111111111111111
06011,1156.19,893.59,3632,0,0,51,0,0,54,0,0,23,771.61,561.3100000000001,2750,387.17,243.49,714,"Colusa County, California",0.318334251101322,0,0.542254901960784,0.280585454545455,0,0
06013,66690.91,62207.07,132848,23.5,3.5,428,18259.91,14866.35,23623,3659.72,1143.18,11947,15271.16,11042.91,47075,28438.29,24973.1,41733,"Contra Costa County, California",0.502009138263278,0.306329622499372,0.681434116885918,0.324400637280935,0.772971680142234,0.0549065420560748
06015,1004.66,706,3148,149.43,17.97,441,39.48,19.32,202,0,0,34,246.51999999999998,41.51,668,655.38,404.46,1657,"Del Norte County, California",0.319142312579415,0,0.395522027761014,0.369041916167665,0.195445544554455,0.338843537414966
06017,12326.09,11140.84,22562,8,0,167,876.08,601.59,1221,69.94,15.86,276,2022.62,1249.72,4763,8906.25,7788.93,14908,"El Dorado County, California",0.546320804893183,0.253405797101449,0.597414140059029,0.424652529918119,0.717510237510238,0.0479041916167665
06019,58657.63,52656.54,151768,111.13,34.57,867,8696.14,5703.94,15117,2367.86,467.04,7244,32933.49,26617.6,99788,16524.54,12969.36,26046,"Fresno County, California",0.386495374519003,0.326871893981226,0.634436765722184,0.330034573295386,0.575255672421777,0.128177623990773
06021,1196.32,872.69,3927,6,0,90,38,0,126,0,0,18,533.83,309.95,2217,636.08,364.65,1424,"Glenn County, California",0.304639674051439,0,0.446685393258427,0.240789354984213,0.301587301587302,0.0666666666666667
06023,5694.98,4185.71,13639,260.04,11.690000000000001,1246,172.57999999999998,46.86,599,18,4,152,865.3,203.25,2484,4141.77,2814.67,8057,"Humboldt County, California",0.417551140112911,0.118421052631579,0.514058582598982,0.348349436392915,0.288113522537563,0.208699839486356
06025,10110.4,8885.36,28960,65.87,23.83,315,52,26,215,8,0,213,8921.789999999999,7692.47,26552,783.58,486.83000000000004,1517,"Imperial County, California",0.349116022099447,0.0375586854460094,0.516532630191167,0.336011976498945,0.241860465116279,0.209111111111111
06027,812.86,566.6800000000001,1998,76.18,17.22,343,0,0,18,0,0,16,190.57,89.52000000000001,757,450.32,321.8,760,"Inyo County, California",0.406836836836837,0,0.592526315789474,0.251743725231176,0,0.222099125364431
06029,46374.73,41395.18,136800,38,13,751,3129.14,2027.39,5265,2376.87,529.11,7327,27670.48,22944.29,90650,14586.81,11037.3,30457,"Kern County, California",0.338996564327485,0.324398798962741,0.478931280165479,0.305245228902372,0.594328584995252,0.0505992010652463
06031,8085.44,6899.91,21496,46.2,0,242,340.07,176.46,667,284.03,43.57,874,5045.87,3903.44,15005,2558.7200000000003,1760.33,4196,"Kings County, California",0.376136955712691,0.324977116704805,0.609799809342231,0.336279240253249,0.509850074962519,0.190909090909091
06033,1714.59,1247.46,6410,59.3,0,283,0,0,80,12,0,118,615.47,235.51,2391,1139.51,693.27,3205,"Lake County, California",0.267486739469579,0.101694915254237,0.355541341653666,0.257411125052279,0,0.209540636042403
06035,1391.04,869.86,3061,13.5,0,106,29.5,4.5,83,0,0,46,152.57,81.43,556,1002.11,557.92,2082,"Lassen County, California",0.454439725579876,0,0.481320845341018,0.274406474820144,0.355421686746988,0.127358490566038
06037,463257.96,424962.36,1112219,95.12,21.18,2622,85859.4,69997.3,112945,26597.39,11671.1,83390,246499,208513.77,731415,102075.52,86012.43,155632,"Los Angeles County, California",0.416516855043836,0.318951792780909,0.65587745450807,0.337016604800284,0.760187701978839,0.03627765064836
06039,7435.38,6188.23,23988,16,0,240,114.44,51.7,378,86.5,9,349,4875.85,3870.8,18078,2277.73,1601.75,4605,"Madera County, California",0.30996248124062,0.24785100286533,0.494621064060803,0.269711804403142,0.302751322751323,0.0666666666666667
06041,16428.05,15129.11,25608,0,0,87,1033.3,645.8,1501,91.5,10,449,2541.13,1657.82,7286,11772.11,10706.48,14911,"Marin County, California",0.641520228053733,0.203786191536748,0.789491650459392,0.348768871808949,0.688407728181213,0
06043,677.83,424.15999999999997,1416,9,3,68,0,0,19,0,0,14,81,5,249,521.18,296.63,988,"Mariposa County, California",0.478693502824859,0,0.52751012145749,0.325301204819277,0,0.132352941176471
06045,3140.19,2338.1,9562,204.4,6,699,30,15,126,0,0,80,1069.06,613.43,4156,1907.83,1202.01,4152,"Mendocino County, California",0.328403053754445,0,0.459496628131021,0.25723291626564,0.238095238095238,0.29241773962804
06047,13788.88,11900.94,43029,21,3,183,1092.88,603.88,2627,345.91,41.269999999999996,1247,9319.5,7600.66,31676,3367.5,2099.19,6659,"Merced County, California",0.320455506751261,0.277393744987971,0.505706562546929,0.294213284505619,0.41601827179292,0.114754098360656
06049,244.46,162.6,746,7,0,64,0,0,18,0,0,6,63.74,7.359999999999999,157,166.04,112.87,481,"Modoc County, California",0.32769436997319,0,0.345197505197505,0.405987261146497,0,0.109375
06051,575.89,405.16,1275,0,0,26,0,0,22,0,0,4,147.44,81.8,701,314.21999999999997,242.9,504,"Mono County, California",0.451678431372549,0,0.623452380952381,0.210328102710414,0,0
06053,19089.63,16498.11,61736,0,0,128,1112.39,582.04,2164,134.8,9.5,689,12291.63,10022.55,49446,4801.59,3653.22,7821,"Monterey County, California",0.309213910846184,0.195645863570392,0.613935558112773,0.24858694333212,0.514043438077634,0
06055,6287,5619.3,15587,0,0,42,782.36,664.3,1281,83.8,22.31,309,2577.52,1980.01,8833,2616.19,2112.78,4521,"Napa County, California",0.403348944633348,0.271197411003236,0.578675071886751,0.291805728518057,0.610741608118657,0
06057,4816.55,3983.49,9159,13,0,119,0,0,109,0,0,55,520.02,251.05,1475,3939.88,3188.51,6984,"Nevada County, California",0.525881646467955,0,0.564129438717068,0.35255593220339,0,0.109243697478992
06059,195889.68,185360.34,368668,10.23,3.57,774,57658.89,49431.66,68899,1446.82,496.53000000000003,5025,63491.74,52277.39,182572,69406.64,61329.16,97179,"Orange County, California",0.531344407434331,0.287924378109453,0.714214387882156,0.347762745656508,0.836861057489949,0.0132170542635659
06061,30113.52,27817.59,51079,6,3,388,3502.4900000000002,2581.45,4612,357.34000000000003,141.3,1100,4578.74,2931.73,9723,20392.87,17990.03,32195,"Placer County, California",0.589547955128331,0.324854545454546,0.633417300823109,0.470918440810449,0.75942974848222,0.0154639175257732
06063,748.52,517.31,1641,0,0,40,0,0,14,0,0,26,87.88,31.92,254,615.17,404.21,1233,"Plumas County, California",0.456136502132846,0,0.498921330089213,0.345984251968504,0,0
06065,126713.5,118389.46,330100,131.5,5,1510,12215.41,8683.88,17292,6887.73,2619.5099999999998,19710,67765.65,59118.5,210621,39558.78,32650.04,69515,"Riverside County, California",0.383863980611936,0.349453576864536,0.569068258649212,0.321742133975245,0.706419731667823,0.0870860927152318
06067,77982.87,70518.37,186328,26.5,7,1214,19845.06,15296.960000000001,33999,7481.48,2379.53,21895,20174.17,13174.99,58837,32042.25,25963.73,58284,"Sacramento County, California",0.418524698381349,0.341698104590089,0.549760654725139,0.342882369937284,0.583695402805965,0.021828665568369
06069,3703.2,3182.81,8094,0,0,30,113,52,184,0,0,43,2486.85,2025.41,6043,1026.56,721.66,1707,"San Benito County, California",0.457524091919941,0,0.601382542472173,0.411525732252193,0.614130434782609,0
