year,cbsa_2013_fips,cbsa_2013_name,naics2_code,naics2_name,indicator,2006_ls_share,2006_im_share,2006_ns_share,2011_ls_share,2011_im_share,2011_ns_share,2015_ls_share,2015_im_share,2015_ns_share,value
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,72,Accommodation and food services,GDP,-0.0547361,-0.0478649,0.1140999,-0.0918103,6.846e-4,0.1013734,0.0158184,-0.011803,0.0172899,1620000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,81,Other services (except public administration),Aggregate Wage,-0.0229836,0.0070301,0.1411827,-0.0128929,-0.0055367,0.1466319,-0.0251477,0.0068780000000000004,0.0167614,773000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,81,Other services (except public administration),Employment,-0.0303964,-0.0065641,0.0601371,-0.0230858,-0.0231421,0.0917412,-0.006845,-0.0020296,0.0172098,18630
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,81,Other services (except public administration),GDP,-0.0194416,-0.1652212,0.1017521,-0.0167359,-0.0463884,0.10003190000000001,-0.0025495,0.0025731,0.0172899,1240000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Aggregate Wage,-0.0948741,0.218505,0.1437641,-0.1601356,0.1210862,0.1347119,-0.0585601,0.0387888,0.0167614,8274000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Employment,0.1508509,0.0377544,0.0540418,-0.0456677,0.0135513,0.0883665,-0.0081604,0.0029267,0.0172098,169
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,GDP,-0.0368578,-4.801e-4,0.1109908,-0.0884599,0.0842844,0.1009472,-0.0125009,0.0416977,0.0172899,20400000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,FR,Farms,Aggregate Wage,0.2022563,-0.0106262,0.152857,0.373319,0.0236213,0.1956806,0.1410104,0.0510182,0.0167614,27500000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,FR,Farms,Employment,0.201607,-0.0481619,0.0739759,0.101504,-0.0920925,0.0939468,0.0380007,-0.0190807,0.0172098,3384
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,FR,Farms,GDP,-0.1161431,0.0643539,0.1231216,-0.1658833,0.0471243,0.0948785,0.0240501,0.0690236,0.0172899,121000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVF,Federal Government,Aggregate Wage,-0.0718292,-0.0886807,0.1411498,-0.0520698,-0.1779766,0.1306899,-0.0164951,-0.0130851,0.0167614,576000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVF,Federal Government,Employment,-0.0887055,-0.0346807,0.057879,-0.0339336,-0.1123185,0.0863308,-0.0049811,-0.0044138,0.0172098,6448
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVF,Federal Government,GDP,0.0038669,-0.0650902,0.1237859,-0.0154292,-0.1187949,0.0969986,-0.0082893,-4.75e-4,0.0172899,1350000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVL,Local Government,Aggregate Wage,-0.0247297,-0.0637474,0.1382414,-0.0374795,-0.0867184,0.1371783,-0.0237776,-6.044e-4,0.0167614,2230000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVL,Local Government,Employment,-0.0831769,-0.0407959,0.0558597,-0.0623627,-0.0750805,0.0870822,0.0011128,-0.0068695,0.0172098,44068
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVL,Local Government,GDP,-0.0294063,-0.1023863,0.1148303,-0.0352294,-0.0926604,0.0983965,-0.0023978,-0.0127799,0.0172899,4500000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVS,State Government,Aggregate Wage,-0.0827802,-0.0211129,0.1351677,-0.0234814,-0.0686806,0.1411636,-0.0093371,-0.0043279,0.0167614,3080000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVS,State Government,Employment,-0.0624104,-0.0241322,0.0563093,0.027595,-0.0764597,0.0925201,-0.0014949,-0.0106273,0.0172098,50969
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,GVS,State Government,GDP,-0.026755,-0.0684337,0.1133729,0.0631096,-0.0818401,0.1061666,-7.423e-4,-0.0171059,0.0172899,5000000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,PH,Private Household Workers,Aggregate Wage,-0.1579993,-0.0896081,0.1170433,-0.0586731,-0.0035703,0.1626058,-0.0909085,-0.0863257,0.0167614,28700000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,PH,Private Household Workers,Employment,-0.3209769,0.2264945,0.057169,-0.0856142,0.0287267,0.0944211,-0.069817100000000007,0.0011367,0.0172098,387
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,PH,Private Household Workers,GDP,0.0289272,-0.1899514,0.095359,0.0114249,0.0532053,0.1121336,-0.0468806,-0.0137294,0.0172899,54900000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,Aggregate Wage,0.0126688,0.0315098,0.1462247,0.002056,0.0225267,0.1476625,0.0105132,-3.962e-4,0.0167614,19100000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,Employment,-0.0067816,0.0195964,0.0636487,-0.0150181,0.0112755,0.0938847,-0.0031587,0.0026904,0.0172098,361901
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,GDP,0.0203674,-0.0088614,0.1222979,7.9e-4,-0.0020777,0.1044152,-0.008175,-0.0013462,0.0172899,51200000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),Aggregate Wage,-0.0064545,0.0116101,0.1437555,-0.0066719,-0.0062532,0.1453161,0.0042096,-0.0012677,0.0167614,25000000000
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),Employment,-0.0216461,0.006978,0.0619244,-0.0148342,-0.0103157,0.0928917,-0.0023655,6.47e-5,0.0172098,467326
2016,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),GDP,0.0115232,-0.0230196,0.1209107,0.0021025,-0.0185045,0.1038713,-0.0071368,-0.0033075,0.0172899,62300000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",Aggregate Wage,0.4661164,-0.3122644,0.2000426,0.2193185,-0.4652894,0.1417158,0.1652247,-0.2368402,0.0167614,19300000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",Employment,0.5188619,-0.2444045,0.1062244,0.0105362,-0.3049338,0.0835349,0.1617028,-0.2064716,0.0172098,247
2016,10740,Albuquerque; NM Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",GDP,0.4579945,0.0172457,0.1816461,0.0952008,-0.1462052,0.1013676,0.1484039,-0.0942402,0.0172899,122000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,22,Utilities,Aggregate Wage,0.3484918,-0.0557475,0.2007702,0.0258997,-0.0838414,0.1432737,0.0159396,-0.0120543,0.0167614,77300000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,22,Utilities,Employment,1.261117,-0.1116327,0.1219273,0.1864653,-0.099769,0.0990719,0.0258218,-0.0157539,0.0172098,1883
2016,10740,Albuquerque; NM Metropolitan Statistical Area,22,Utilities,GDP,0.5840555,-0.1555353,0.1644243,-0.0896503,-0.1010325,0.0903551,0.0068927,0.0368123,0.0172899,441000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,23,Construction,Aggregate Wage,-0.2419434,-0.1505665,0.0837519,-0.2289625,0.1375188,0.1339608,-0.0092333,0.0425546,0.0167614,1020000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,23,Construction,Employment,-0.1801101,-0.1795412,0.0300809,-0.1399614,0.1095762,0.0896195,0.0014416,0.0234622,0.0172098,21083
2016,10740,Albuquerque; NM Metropolitan Statistical Area,23,Construction,GDP,-0.270527,-0.242596,0.0667287,-0.2702792,0.0570431,0.0921219,-0.0491745,0.0194516,0.0172899,1440000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,31,Manufacturing,Aggregate Wage,-0.2449771,-0.1612975,0.1040768,-0.1945056,-0.0717969,0.1343162,-0.0722363,-0.0094557,0.0167614,966000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,31,Manufacturing,Employment,-0.2151636,-0.1537874,0.0376535,-0.1117484,-0.0672295,0.0875864,-0.0250652,-0.0171613,0.0172098,16096
2016,10740,Albuquerque; NM Metropolitan Statistical Area,31,Manufacturing,GDP,-0.7728384,0.1569066,0.0675047,-0.3622703,-0.045861,0.0824769,-0.0807548,-0.0113066,0.0172899,1980000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,42,Wholesale trade,Aggregate Wage,-0.198008,-0.0587711,0.1158568,-0.111603,-0.0226945,0.1398889,-0.015788,-0.0170791,0.0167614,699000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,42,Wholesale trade,Employment,-0.1061276,-0.0614359,0.0497913,-0.0412713,-0.0217031,0.0913723,0.0011551,-0.0108228,0.0172098,12023
2016,10740,Albuquerque; NM Metropolitan Statistical Area,42,Wholesale trade,GDP,-0.2337804,-0.0522252,0.0887959,-0.1237043,0.048388,0.1025164,-0.0378838,-0.0039046,0.0172899,1620000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,44,Retail Trade,Aggregate Wage,-0.1221933,-0.0835887,0.1198755,-0.0866631,-0.0077189,0.1416056,-0.0337645,3.087e-4,0.0167614,1250000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,44,Retail Trade,Employment,-0.0666152,-0.0268845,0.0555013,-0.0537666,-0.0068859,0.0916112,-0.0129712,-0.0033812,0.0172098,42026
2016,10740,Albuquerque; NM Metropolitan Statistical Area,44,Retail Trade,GDP,-0.1171532,-0.0488575,0.1055096,-0.097999,0.0428695,0.1023825,-0.027826,-3.736e-4,0.0172899,2510000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,48,Transportation and Warehousing,Aggregate Wage,-0.2812364,0.0211213,0.110658,-0.1599321,0.0490394,0.1419466,-0.0529484,0.008331,0.0167614,413000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,48,Transportation and Warehousing,Employment,-0.254247,0.0466421,0.0468779,-0.1131397,0.059786,0.0913683,-0.0220831,0.0112404,0.0172098,8219
2016,10740,Albuquerque; NM Metropolitan Statistical Area,48,Transportation and Warehousing,GDP,-0.2067989,-0.0891189,0.0980252,-0.1504208,-0.06196,0.0954374,-0.0582888,0.0071377,0.0172899,959000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,51,Information,Aggregate Wage,0.038956,-0.1729943,0.1224357,0.0253088,-0.0916648,0.1396565,0.0071429,-0.0158849,0.0167614,442000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,51,Information,Employment,-0.0619754,-0.1749178,0.0484258,-0.0382812,-0.1291291,0.0872172,-0.0312729,-0.0201852,0.0172098,7811
2016,10740,Albuquerque; NM Metropolitan Statistical Area,51,Information,GDP,0.1108365,0.2726683,0.164902,-0.1045718,0.055807,0.0960094,-0.0121144,0.0248511,0.0172899,2260000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,52,Finance and insurance,Aggregate Wage,-0.0514078,-0.0323136,0.1341829,-0.0196034,-0.0022715,0.146193,-0.010504,-0.0065955,0.0167614,782000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,52,Finance and insurance,Employment,-0.023966,-0.0747455,0.0558921,0.0094548,-0.0420138,0.0915248,0.0084166,-0.0038995,0.0172098,12697
2016,10740,Albuquerque; NM Metropolitan Statistical Area,52,Finance and insurance,GDP,0.255385,0.0159864,0.1311241,0.2361479,0.0105835,0.1101919,-4.513e-4,-0.0124616,0.0172899,1900000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,53,Real estate and rental and leasing,Aggregate Wage,-0.1166447,-0.0704002,0.1241607,-0.123969,0.0761581,0.1482521,-0.0367125,0.0041569,0.0167614,206000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,53,Real estate and rental and leasing,Employment,-0.0687964,-0.0668556,0.0537673,-0.1077879,0.0269593,0.0919219,-0.0076794,0.0048297,0.0172098,5651
2016,10740,Albuquerque; NM Metropolitan Statistical Area,53,Real estate and rental and leasing,GDP,0.1267358,0.0895509,0.1536064,-0.0835739,-0.0145884,0.0987639,0.001655,-0.0079884,0.0172899,6850000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,54,"Professional, scientific, and technical services",Aggregate Wage,-0.1651681,0.185853,0.138761,-0.0925819,0.0562677,0.1392831,0.0539122,-0.02346,0.0167614,2550000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,54,"Professional, scientific, and technical services",Employment,-0.1300711,0.0631559,0.0544905,-0.0722017,0.0175398,0.0905892,-0.0122342,0.0094755,0.0172098,30045
2016,10740,Albuquerque; NM Metropolitan Statistical Area,54,"Professional, scientific, and technical services",GDP,-0.2062245,0.1284731,0.1131356,-0.1121769,0.0336405,0.098179,0.0257825,-0.0150951,0.0172899,3710000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,55,Management of companies and enterprises,Aggregate Wage,-0.314741,0.1675776,0.1331351,-0.1243304,0.0639455,0.1459054,0.0014265,-0.0244845,0.0167614,259000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,55,Management of companies and enterprises,Employment,-0.2856465,0.1104946,0.0525013,-0.039931,0.0337092,0.092439,0.0072429,-0.0051358,0.0172098,3641
2016,10740,Albuquerque; NM Metropolitan Statistical Area,55,Management of companies and enterprises,GDP,-0.3706498,0.0970447,0.0987078,-0.2219729,0.1428457,0.1056935,-0.0883692,-0.0044119,0.0172899,322000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,Aggregate Wage,-0.2060813,0.0255992,0.1286366,-0.2582486,0.0460252,0.1315986,-0.0313616,0.0079785,0.0167614,892000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,Employment,-0.2375213,0.0304834,0.0464657,-0.1890486,0.0586654,0.0874032,-4.132e-4,0.0022765,0.0172098,24471
2016,10740,Albuquerque; NM Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,GDP,-0.2546054,0.1214716,0.1189915,-0.2403125,0.027754,0.0945238,-0.0310891,5.172e-4,0.0172899,1450000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,61,Educational services,Aggregate Wage,-0.2886395,0.1691559,0.1504321,-0.2316085,-0.0371393,0.12943,-0.0584526,-0.0035476,0.0167614,169000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,61,Educational services,Employment,0.2708758,0.2171098,0.1004591,0.0169134,0.0462906,0.096996,-0.0205786,0.012063,0.0172098,5801
2016,10740,Albuquerque; NM Metropolitan Statistical Area,61,Educational services,GDP,-0.0361536,0.0069257,0.1372302,-0.0874636,-0.0962069,0.0956703,-0.0049374,-0.0229113,0.0172899,249000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,62,Health care and social assistance,Aggregate Wage,-0.0564715,0.236665,0.1672584,-0.055914,0.0500514,0.1448316,-0.0164368,0.0275849,0.0167614,2490000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,62,Health care and social assistance,Employment,0.0154019,0.2311998,0.0778946,0.0130282,0.0517043,0.0946497,0.0106455,0.0159577,0.0172098,58703
2016,10740,Albuquerque; NM Metropolitan Statistical Area,62,Health care and social assistance,GDP,-0.0406004,0.194421,0.1377379,-0.0602665,0.076355,0.1043609,-0.022439,0.0299627,0.0172899,3230000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,71,Arts; entertainment; and recreation,Aggregate Wage,0.1256721,0.0563931,0.1541988,0.1483628,0.0595382,0.1664821,-0.014736,0.024522,0.0167614,89100000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,71,Arts; entertainment; and recreation,Employment,0.1435118,0.0791178,0.0783773,0.0984821,0.040906,0.1036498,-0.0068539,0.0074716,0.0172098,4910
2016,10740,Albuquerque; NM Metropolitan Statistical Area,71,Arts; entertainment; and recreation,GDP,0.0552015,0.1336015,0.1501038,-0.0585171,0.0589549,0.1091982,-0.0328427,0.0095674,0.0172899,327000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,72,Accommodation and food services,Aggregate Wage,-0.1314628,0.1639183,0.1433651,-0.0834595,0.1350456,0.151547,-0.0350077,0.0294843,0.0167614,761000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,72,Accommodation and food services,Employment,-0.1017821,0.1214305,0.0627208,-0.0515252,0.0748226,0.0949233,-0.0160583,0.0126232,0.0172098,37608
2016,10740,Albuquerque; NM Metropolitan Statistical Area,72,Accommodation and food services,GDP,-0.0938624,-0.0527152,0.1087474,-0.0631462,-0.0023658,0.1028362,-0.0326901,-0.0128621,0.0172899,1200000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,81,Other services (except public administration),Aggregate Wage,-0.1414307,0.0232936,0.1333376,-0.1280263,0.0088539,0.1384278,-0.027143,0.0089829,0.0167614,494000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,81,Other services (except public administration),Employment,-0.0802473,-0.0017713,0.0578276,-0.0840937,-0.0021597,0.0902459,-0.0033605,0.0022271,0.0172098,11819
2016,10740,Albuquerque; NM Metropolitan Statistical Area,81,Other services (except public administration),GDP,-0.1370235,-0.1627723,0.0958442,-0.1359825,-0.0287166,0.0980665,-0.0282,0.005848,0.0172899,666000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Aggregate Wage,-0.0511064,0.2054408,0.158097,0.0286662,0.1456859,0.1621514,-0.105936,0.0387888,0.0167614,4086000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Employment,-0.1393826,0.0282834,0.0485992,-0.0013696,0.0155218,0.091111,0.0194675,0.0029267,0.0172098,105
2016,10740,Albuquerque; NM Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,GDP,0.5856529,-0.0018005,0.1417078,0.5106969,0.1019841,0.1213773,0.1668812,0.0416977,0.0172899,6507443
2016,10740,Albuquerque; NM Metropolitan Statistical Area,FR,Farms,Aggregate Wage,-0.0828889,0.0337063,0.1442202,-0.0872386,0.0632679,0.1520298,0.0498306,0.0510182,0.0167614,33100000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,FR,Farms,Employment,0.7466967,-0.0893973,0.116641,0.1371191,-0.0939249,0.0964931,0.0569596,-0.0190807,0.0172098,4520
2016,10740,Albuquerque; NM Metropolitan Statistical Area,FR,Farms,GDP,0.0277501,0.1029644,0.1494751,-0.2286414,0.0708069,0.0941864,-0.0606729,0.0690236,0.0172899,146000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,GVF,Federal Government,Aggregate Wage,-0.0144728,-0.0939369,0.1449482,-0.0122682,-0.1803665,0.1322966,0.0102205,-0.0130851,0.0167614,1550000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,GVF,Federal Government,Employment,-0.0310099,-0.0433006,0.0639927,-0.0571246,-0.1113713,0.0850458,-6.97e-4,-0.0044138,0.0172098,14388
2016,10740,Albuquerque; NM Metropolitan Statistical Area,GVF,Federal Government,GDP,0.0466086,-0.0674509,0.1267721,0.0062567,-0.1204189,0.0984433,-0.0013149,-4.75e-4,0.0172899,4980000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,GVL,Local Government,Aggregate Wage,-0.088133,-0.0604307,0.1330084,-0.0535737,-0.0871522,0.1376766,-0.0242707,-6.044e-4,0.0167614,1640000000
2016,10740,Albuquerque; NM Metropolitan Statistical Area,GVL,Local Government,Employment,0.0194515,-0.0487097,0.0641887,-0.0414978,-0.0761868,0.088855,-0.01044,-0.0068695,0.0172098,40087
2016,10740,Albuquerque; NM Metropolitan Statistical Area,GVL,Local Government,GDP,-0.0704116,-0.1027582,0.1146345,-0.0924026,-0.0913093,0.0965077,-0.0143558,-0.0127799,0.0172899,2570000000
